route_distance_m,route_eta_sec,atm_count,bank_count,restaurant_count,pharmacy_count,cafe_count,shopping_mall_count,supermarket_count,hospital_count,police_count,bus_station_count,train_station_count,commercial_activity_score,emergency_presence_score,transport_activity_score,isolation_score,redzone_overlap_score,incident_density,avg_incident_severity,temporal_risk_score,nighttime_score,risk_probability
8358,740,7,1,2,1,8,0,4,3,1,4,2,14,4,6,55.0,0.173042,2.512563,3.077768,5.867918,0.114557,0.296703
4671,817,2,0,14,1,6,1,0,0,1,2,0,21,1,2,53.0,0.949256,6.850781,6.533721,21.893216,0.4472,0.662043
7246,819,0,2,10,0,4,0,2,2,1,0,0,16,3,0,62.0,0.812974,4.968258,4.967831,8.207032,0.125815,0.525935
11013,1441,2,1,9,2,5,1,2,0,0,11,1,17,0,12,48.0,0.963258,4.903296,6.30847,42.447118,0.260767,0.596752
8798,773,0,1,6,0,4,2,0,2,0,2,1,12,2,3,67.5,0.578497,5.569448,5.742735,32.973606,0.126854,0.478413
10140,678,3,1,11,1,2,2,1,1,1,0,1,16,2,1,62.5,0.753823,8.185404,6.469057,76.263526,0.998222,0.699491
8913,1032,1,0,7,0,3,0,2,1,3,2,0,12,4,2,65.0,0.610379,2.804892,4.030297,5.331845,0.330684,0.455575
6881,435,0,0,1,1,4,0,0,0,0,2,2,5,0,4,84.0,0.917906,6.97573,5.994697,158.203238,0.61718,0.674446
7094,1101,3,1,4,2,5,1,2,1,1,4,1,12,2,5,64.5,0.537659,4.792783,4.313965,11.269664,0.215738,0.478206
8693,612,0,2,6,1,0,1,1,0,0,0,0,8,0,0,84.0,0.599849,9.317842,5.37727,39.718231,0.919377,0.761393
7539,524,2,0,3,0,1,0,0,1,0,0,0,4,1,0,90.0,0.934333,9.019764,6.806765,161.904853,0.584273,0.78821
6162,549,1,0,8,3,3,1,2,3,0,4,1,14,3,5,58.5,0.587208,4.706264,5.456027,34.006938,0.897468,0.538233
6121,872,1,1,13,0,6,2,5,1,0,8,1,26,1,9,32.5,0.612491,3.594184,5.153462,1.190513,0.366322,0.401013
16500,1289,2,2,8,1,2,1,5,1,2,5,1,16,3,6,53.0,0.502657,4.848485,4.546726,11.163928,0.066229,0.439976
13989,1124,0,0,6,0,6,1,3,6,0,1,0,16,6,1,54.5,0.668395,3.574237,4.846594,9.172471,0.299791,0.4348
4744,300,0,0,0,1,3,1,0,1,0,0,0,4,1,0,90.0,0.970334,7.37774,6.621878,100.341683,0.704823,0.735434
2202,300,1,0,2,0,0,0,1,0,0,0,0,3,0,0,94.0,0.186283,2.270663,3.584268,1.091184,0.285497,0.315049
6425,907,0,2,6,1,3,3,1,0,1,2,0,13,1,2,69.0,0.240329,1.55642,2.968257,2.467186,0.530558,0.198915
2924,392,0,1,2,0,1,0,0,1,0,1,0,3,1,1,90.5,0.211722,1.367989,1.986609,0.000773,0.19429,0.223693
7881,1245,1,2,6,5,6,1,1,0,0,2,1,14,0,3,67.5,0.537701,5.075498,5.061319,9.269018,0.332878,0.405085
4500,402,0,0,1,0,0,1,0,1,0,0,0,2,1,0,94.0,0.800266,8.666667,5.805269,24.323953,0.544706,0.77753
5429,651,1,1,6,0,1,0,1,0,1,1,1,8,1,2,79.0,0.47916,3.868116,3.980651,4.092497,0.385706,0.458893
7371,460,2,1,3,0,1,1,0,0,0,1,0,5,0,1,88.5,0.872125,9.632343,5.401231,106.055062,0.81179,0.81478
9610,775,2,2,7,0,3,1,3,2,0,4,0,14,2,4,62.0,0.687908,6.659729,5.532768,240.13742,0.945082,0.583071
7733,528,3,0,7,0,1,1,1,0,0,2,0,10,0,2,77.0,0.968444,8.146903,6.926167,94.178637,0.92361,0.807289
16500,2012,1,4,12,4,7,0,7,2,0,5,0,26,2,5,36.5,0.388763,2.848485,3.538973,14.173948,0.462552,0.440827
9420,588,2,2,3,0,2,0,2,1,1,2,0,7,2,2,79.0,0.877539,4.670913,6.486791,35.932198,0.677447,0.674762
18000,2089,2,3,8,3,4,0,0,2,0,1,0,12,2,1,70.5,0.950891,5.944444,6.117116,65.819461,0.282393,0.670723
11305,991,4,2,6,2,5,2,0,1,1,3,0,13,2,3,65.5,0.813876,5.926581,5.423869,39.206727,0.297171,0.635038
7529,1122,2,1,10,1,7,2,2,1,0,3,1,21,1,4,50.0,0.279411,1.992296,3.828926,5.009697,0.307829,0.260574
5316,943,3,0,9,1,6,0,4,3,0,1,0,19,3,1,54.5,0.085017,1.31678,1.928631,0.868331,0.296034,0.137978
4988,489,1,1,2,0,4,1,1,5,1,0,0,8,6,0,72.0,0.230347,3.207698,4.637741,3.607534,0.780035,0.364822
5612,681,1,1,10,1,8,1,1,0,2,1,0,20,2,1,54.5,0.744604,3.385602,5.941035,18.865301,0.382407,0.449816
10881,1205,1,2,9,0,2,1,2,2,0,1,0,14,2,1,66.5,0.614266,5.698006,4.661233,52.017323,0.343994,0.546998
18000,1125,1,0,5,2,4,0,1,0,0,3,0,10,0,3,75.5,0.962385,7.166667,6.258689,516.742728,0.843691,0.718734
17844,1453,0,1,7,1,2,0,5,2,0,3,1,14,2,4,62.0,0.930774,7.565568,6.972058,163.534852,0.46139,0.755256
2998,397,1,2,1,3,3,0,0,0,0,0,0,4,0,0,92.0,0.155829,2.668446,2.219733,2.525151,0.13869,0.256511
6280,616,1,0,4,0,2,0,3,0,0,0,0,9,0,0,82.0,0.947115,9.394904,6.690572,75.040455,0.572991,0.794906
18000,1216,1,2,10,1,1,0,2,0,0,2,1,13,0,3,69.5,0.922611,6.111111,6.522483,462.30751,0.815875,0.659351
12359,1670,3,1,14,2,4,1,2,2,1,6,0,21,3,6,43.0,0.743897,5.421151,5.088058,19.834421,0.238572,0.466956
7706,968,5,3,8,2,5,0,4,4,2,6,0,17,6,6,45.0,0.077695,2.725149,2.925327,0.431363,0.502515,0.268832
7205,450,2,1,3,1,2,0,1,1,0,3,0,6,1,3,81.5,0.895461,6.800833,6.662583,206.280866,0.965497,0.680433
2800,514,1,0,7,0,6,1,0,0,0,2,1,14,0,3,67.5,0.765463,6.785714,5.170559,34.368598,0.472785,0.658277
13246,1697,4,0,8,1,4,1,3,3,2,1,1,16,5,2,55.0,0.831892,6.945493,5.393911,17.15752,0.282969,0.58125
6150,566,4,1,7,1,7,0,0,0,2,1,1,14,2,2,65.0,0.697976,6.178862,4.246801,11.674748,0.08044,0.528069
3167,624,1,1,5,0,3,0,0,1,2,2,0,8,3,2,75.0,0.33491,2.52605,5.76282,3.477594,0.331961,0.332351
14645,1450,2,4,15,2,7,4,2,2,0,6,2,28,2,8,28.0,0.624115,3.687265,4.784,16.641276,0.336397,0.513732
6097,557,0,0,4,1,1,0,0,3,0,1,0,5,3,1,82.5,0.867907,5.576513,4.920911,50.008225,0.312726,0.581835
16500,1530,2,2,6,2,3,1,5,2,0,2,2,15,2,4,60.0,0.596203,3.333333,4.996131,17.534491,0.176582,0.471159
4500,335,1,0,1,1,2,0,0,0,0,0,1,3,0,1,92.5,1.0,6.888889,6.34992,92.204421,0.46852,0.690571
16500,2192,2,2,12,5,5,0,1,3,0,3,0,18,3,3,53.5,0.414935,3.69697,4.504752,40.124537,0.646759,0.438077
11000,1239,2,3,12,3,6,1,7,2,2,7,2,26,4,9,26.5,0.269827,2.636364,4.003624,4.292074,0.166138,0.254007
5866,806,0,2,9,0,4,1,1,1,0,3,2,15,1,5,60.5,0.596969,5.114218,5.161461,14.485799,0.130702,0.505908
10297,864,1,1,7,1,4,0,0,0,0,4,0,11,0,4,72.0,0.470997,2.816354,3.586372,11.180597,0.065078,0.462802
2349,347,0,1,0,1,0,0,0,0,0,4,0,0,0,4,94.0,0.133427,2.554278,3.18179,3.415108,0.156784,0.292733
13652,1623,1,3,11,2,0,3,1,0,1,3,1,15,1,4,62.0,0.403834,3.735716,4.311626,11.300268,0.362176,0.473787
1985,357,0,0,5,3,2,0,1,2,1,1,1,8,3,2,75.0,0.061158,1.511335,3.37883,0.000676,0.254808,0.152012
6827,929,1,1,8,1,7,3,1,3,4,3,1,19,7,4,42.0,0.104317,1.171818,4.103422,0.508105,0.656515,0.231782
3822,467,1,0,5,3,8,0,2,3,0,0,0,15,3,0,64.0,0.039312,1.308216,2.711511,0.01537,0.024325,0.189877
7458,1185,2,3,11,3,7,1,1,3,1,4,2,20,4,6,43.0,0.125667,3.083937,3.386238,6.027628,0.550523,0.316431
3200,312,1,0,4,1,0,0,0,0,2,2,0,4,2,2,85.0,0.714001,7.8125,4.519961,9.380455,0.407718,0.473022
5533,386,0,2,6,2,0,2,0,0,0,0,0,8,0,0,84.0,0.775736,8.494488,5.40807,152.237143,0.881663,0.691073
2800,363,0,0,7,0,1,0,3,0,0,2,0,11,0,2,75.0,0.963056,7.142857,6.407287,71.651065,0.888299,0.71008
4255,501,1,1,6,2,1,1,4,0,0,2,2,12,0,4,70.0,0.033572,3.525264,2.737412,1.602911,0.456464,0.285997
17352,1615,0,0,3,1,2,2,0,0,0,1,0,7,0,1,84.5,0.892559,5.071462,5.197865,299.307004,0.288376,0.684982
13780,861,0,0,3,2,2,2,0,2,0,2,0,7,2,2,79.0,0.943445,6.095791,5.831327,312.543519,0.737431,0.721406
1500,300,1,1,2,1,2,1,0,0,0,1,0,5,0,1,88.5,0.099005,4.0,2.22148,2.418866,0.274032,0.314922
14232,1376,2,4,9,2,6,0,1,3,1,4,0,16,4,4,54.0,0.599744,3.091625,3.779786,21.511743,0.353527,0.4655
18000,1270,1,5,8,0,4,2,5,2,2,4,0,19,4,4,48.0,0.751143,7.888889,7.384485,202.151,0.844058,0.683634
6155,897,6,2,8,0,4,1,5,1,0,5,1,18,1,6,53.0,0.072176,2.112104,2.982699,2.667379,0.699125,0.300274
9134,935,4,0,6,2,9,0,2,1,1,3,1,17,2,4,56.0,0.357385,4.050799,4.519726,29.086693,0.628814,0.524034
5713,489,0,0,2,1,4,0,0,0,0,0,0,6,0,0,88.0,0.529802,4.200945,4.170858,10.584454,0.30576,0.505202
7279,454,0,0,4,0,0,0,0,0,0,2,0,4,0,2,89.0,0.945899,4.945734,6.504076,167.188561,0.947795,0.769927
6464,886,2,1,12,1,8,2,0,3,0,2,3,22,3,5,42.5,0.800472,7.889851,6.006193,114.679454,0.991615,0.656423
4876,654,2,0,6,0,4,0,2,0,1,2,2,12,1,4,68.0,0.122874,1.435603,2.582706,0.648933,0.102257,0.172375
13405,1124,4,2,7,1,3,0,0,0,3,1,2,10,3,3,69.5,0.658304,5.520328,4.892866,30.387005,0.137917,0.511771
6765,449,1,0,1,2,3,0,1,0,0,0,0,5,0,0,90.0,0.717734,7.390983,5.060519,36.212573,0.697673,0.726714
11000,1528,4,3,18,2,7,2,2,1,4,3,3,29,5,6,23.0,0.060432,1.363636,2.234237,0.728948,0.081016,0.127881
11828,749,1,1,5,1,5,1,2,0,1,1,0,13,1,1,70.5,0.709963,6.509976,6.061072,87.439908,0.830769,0.735232
9540,918,3,2,15,5,5,0,0,0,0,1,1,20,0,2,57.0,0.440357,3.878407,4.021032,30.818187,0.935833,0.40276
6547,897,0,1,3,0,1,0,1,0,0,2,0,5,0,2,87.0,0.545845,3.818543,6.052988,24.315755,0.328971,0.477873
7233,878,0,0,8,4,1,2,2,1,0,5,1,13,1,6,63.0,0.566786,3.594636,4.463559,14.581003,0.338612,0.408562
5202,448,1,1,1,2,3,0,0,0,3,2,0,4,3,2,83.0,0.53241,5.382545,5.849538,9.269478,0.661807,0.527827
11849,757,0,0,4,1,3,0,1,1,0,2,0,8,1,2,79.0,0.813436,6.245253,6.19217,192.383173,0.829163,0.678609
3641,338,1,0,3,0,2,0,3,1,1,0,0,8,2,0,80.0,0.137645,3.570448,3.564164,7.341882,0.56815,0.347807
8361,743,5,4,5,1,7,0,4,0,1,6,1,16,1,7,55.5,0.692794,4.544911,4.425936,9.023736,0.671565,0.405236
10297,871,1,1,2,4,6,2,1,1,1,4,2,11,2,6,65.0,0.495363,5.14713,4.534879,34.973835,0.848072,0.549214
8255,515,3,1,1,1,1,0,1,0,1,1,0,3,1,1,90.5,0.83012,7.026045,5.489949,103.46532,0.946828,0.748425
3428,361,1,2,2,1,5,0,3,0,0,1,0,10,0,1,78.5,0.706396,5.54259,4.978558,13.056702,0.108821,0.46812
7290,738,1,0,3,1,1,1,0,3,0,1,0,5,3,1,82.5,0.558,6.035665,4.804252,60.390572,0.389827,0.553874
5270,691,0,0,5,0,6,1,0,3,1,5,3,12,4,8,56.0,0.180312,2.087287,3.756028,2.10638,0.168856,0.23418
8415,1008,1,2,7,7,3,1,1,1,1,7,1,12,2,8,60.0,0.54298,4.991087,4.534779,43.583879,0.215979,0.406105
12532,1423,1,0,13,3,8,1,4,0,0,4,4,26,0,8,36.0,0.525714,4.229173,4.121689,29.059141,0.677985,0.520028
8702,1027,2,3,7,5,6,0,4,0,1,5,1,17,1,6,55.0,0.157815,1.953574,3.608859,1.455711,0.279066,0.176306
4994,650,0,0,6,1,0,1,0,1,1,2,0,7,2,2,79.0,0.48116,5.606728,3.865088,5.056865,0.27597,0.42595
8190,924,3,1,3,0,5,1,2,0,1,3,0,11,1,3,71.5,0.149901,3.052503,2.899153,2.616028,0.06024,0.277321
6124,656,1,0,8,1,4,2,1,2,1,0,2,15,3,2,61.0,0.276612,0.979752,2.111148,0.11237,0.111801,0.222767
4068,646,1,2,6,1,3,0,1,1,1,1,0,10,2,1,74.5,0.400395,3.687316,4.797658,10.241601,0.596745,0.455342
18000,1134,2,1,6,0,3,0,6,0,0,1,1,15,0,2,67.0,1.0,5.333333,6.239867,394.078238,0.672578,0.674443
10237,996,3,1,10,6,7,1,2,2,2,5,1,20,4,6,43.0,0.802103,5.861092,5.433207,21.095588,0.694993,0.608978
10130,633,0,0,2,0,3,0,1,0,0,1,1,6,0,2,85.0,0.788084,4.837117,6.171525,97.082333,0.879653,0.671708
1543,300,1,1,2,1,2,0,1,1,0,0,1,5,1,1,86.5,0.29141,0.648088,1.7197,0.0,0.60066,0.223509
6124,890,2,0,9,2,4,1,1,0,1,4,1,15,1,5,60.5,0.518629,5.551927,4.667803,15.567296,0.311719,0.422063
8918,611,2,1,3,1,1,1,0,0,0,1,0,5,0,1,88.5,0.78781,6.727966,5.273276,220.101404,0.577037,0.684071
8132,1728,3,2,20,0,15,0,2,1,1,5,0,37,2,5,14.5,0.785898,7.255288,5.010266,58.476241,0.449931,0.652549
8496,1488,8,2,11,1,4,0,6,2,2,1,1,21,4,2,47.0,0.116294,1.177024,2.518901,2.262267,0.295435,0.1508
10990,1481,1,1,12,0,1,1,4,0,1,0,0,18,1,0,62.0,0.31256,3.275705,3.883015,9.851022,0.35006,0.41452
12496,849,0,1,4,0,5,0,1,0,0,3,0,10,0,3,75.5,0.955706,8.722791,6.056435,147.890374,0.896472,0.766744
5090,557,3,1,6,1,5,0,1,0,0,1,1,12,0,2,73.0,0.116298,2.554028,4.410821,1.073564,0.655393,0.260369
13139,2012,4,0,13,4,7,5,1,2,0,4,5,26,2,9,30.5,0.611581,4.414339,5.34827,27.339849,0.522671,0.464143
11248,1457,0,1,6,1,5,0,5,0,0,3,1,16,0,4,62.0,0.570549,5.600996,4.358591,41.195514,0.297025,0.528183
10371,1615,5,1,10,1,7,2,0,1,3,9,0,19,4,9,40.5,0.831076,5.592518,4.712999,109.866685,0.530267,0.502124
9548,653,3,2,6,0,3,1,2,3,0,0,0,12,3,0,70.0,1.0,7.64558,6.392105,221.138431,0.809419,0.78221
6386,648,0,1,5,1,4,0,0,2,0,1,1,9,2,2,75.0,0.650611,4.854369,5.146185,29.171952,0.377765,0.580782
9257,1088,3,2,20,3,7,1,1,2,3,7,1,29,5,8,20.0,0.064982,2.052501,2.727608,0.128121,0.798531,0.188667
12948,1356,3,1,6,2,11,2,0,1,1,4,0,19,2,4,52.0,0.531889,4.942848,4.798737,26.740519,0.575655,0.527286
5022,461,1,0,8,0,2,0,1,0,0,3,0,11,0,3,73.5,0.176745,3.783353,4.402624,2.15394,0.179048,0.2711
5759,403,2,1,4,0,4,0,1,1,1,2,2,9,2,4,72.0,0.570384,5.55652,5.707414,27.892972,0.920007,0.532757
6968,435,1,0,5,0,1,2,1,0,0,0,0,9,0,0,82.0,0.815948,6.601607,6.862103,147.53823,0.943823,0.739468
9155,1187,3,3,17,0,5,1,1,1,1,5,2,24,2,7,37.5,0.025338,2.293829,3.038909,5.772523,0.008851,0.208964
5861,383,2,0,4,0,2,0,0,0,0,3,0,6,0,3,83.5,0.630293,6.995393,5.070132,54.445861,0.943947,0.698171
3200,300,1,0,1,1,5,0,1,0,0,0,0,7,0,0,86.0,0.513726,6.875,5.017912,24.848306,0.9897,0.606302
6133,743,1,2,9,4,6,1,5,1,5,2,3,21,6,5,38.5,0.274925,2.608837,3.469817,1.225009,0.256031,0.264664
2600,324,2,0,4,0,0,0,2,0,0,1,0,6,0,1,86.5,0.482604,4.615385,3.578329,3.684645,0.303024,0.472041
13737,937,2,3,3,2,11,2,0,1,0,2,1,16,1,3,61.5,0.727939,7.061222,4.844968,100.603002,0.886855,0.63119
2800,476,1,2,7,1,2,1,0,0,0,3,0,10,0,3,75.5,0.923928,8.214286,4.8486,74.02031,0.641858,0.655242
2800,374,0,2,7,3,4,0,1,0,0,2,1,12,0,3,71.5,0.978137,7.5,6.356271,75.980551,0.765637,0.712856
6559,676,2,1,8,4,6,4,3,2,0,6,1,21,2,7,43.5,0.070748,1.982009,2.804733,3.615607,0.185458,0.175037
15703,1666,1,0,2,1,6,2,1,1,2,3,1,11,3,4,66.0,0.802791,6.941349,5.537973,58.365979,0.39166,0.609914
8433,699,1,3,3,1,3,0,2,0,0,1,0,8,0,1,82.5,0.828657,3.794616,5.576612,11.582077,0.334901,0.515651
6024,404,0,0,2,0,1,0,0,0,0,2,0,3,0,2,91.0,0.967476,7.138114,6.058248,72.951563,0.810547,0.755807
6993,611,0,3,7,2,4,0,0,1,0,4,1,11,1,5,68.5,0.713311,6.721007,4.321464,25.626715,0.185698,0.499704
6702,905,3,1,16,0,5,1,6,3,0,7,2,28,3,9,24.5,0.429287,5.669949,3.714213,8.722837,0.648701,0.399658
2716,300,0,1,4,0,3,0,0,0,0,2,1,7,0,3,81.5,0.621568,4.418262,3.895838,3.893214,0.289731,0.405219
8265,516,2,0,4,0,5,0,1,1,1,1,0,10,2,1,74.5,1.0,6.049607,6.363192,218.614256,0.944879,0.729288
3704,710,1,1,7,1,4,3,1,1,1,2,0,15,2,2,63.0,0.037458,1.61987,2.376379,0.962492,0.589952,0.209944
5635,699,1,0,12,0,6,0,0,0,1,2,0,18,1,2,59.0,0.153061,2.129547,2.935222,6.497633,0.017639,0.287799
9938,982,2,3,10,1,9,1,2,0,0,7,0,22,0,7,45.5,0.0,2.414973,3.001089,3.597007,0.516964,0.177774
11001,837,3,0,3,0,2,0,1,0,0,0,2,6,0,2,85.0,0.841941,7.362967,7.302069,107.406841,0.79032,0.665133
11000,1976,0,4,12,5,9,1,6,0,2,11,1,28,2,12,22.0,0.118533,1.818182,3.499614,10.206739,0.296067,0.217969
18000,1125,0,1,9,0,3,1,0,1,0,1,0,13,1,1,70.5,0.897797,6.444444,5.873998,323.435913,0.97215,0.669453
6021,763,0,3,9,2,9,0,3,1,2,1,0,21,3,1,50.5,0.148046,1.660854,2.732502,9.467955,0.18754,0.257583
12716,1439,3,4,15,0,7,1,2,0,1,7,1,25,1,8,36.0,0.057984,3.224284,3.070929,3.694176,0.645594,0.226965
9065,879,1,1,5,0,6,0,4,1,1,0,2,15,2,2,63.0,0.522193,5.51572,4.062899,12.382802,0.169599,0.4283
5098,817,1,0,9,1,8,1,1,0,0,5,1,19,0,6,53.0,0.879952,8.238525,5.498828,159.413088,0.439974,0.702991
4500,300,0,1,2,1,1,0,0,1,0,0,0,3,1,0,92.0,0.931638,4.666667,6.862282,47.133327,0.900013,0.772503
9191,574,1,0,5,0,2,0,1,0,0,2,1,8,0,3,79.5,0.76481,7.616146,5.348237,80.2885,0.828741,0.664236
6305,797,5,0,3,0,1,0,1,0,1,2,0,5,1,2,85.0,0.401732,6.978588,4.266811,31.083419,0.650342,0.580688
2200,300,1,0,2,0,1,0,0,0,0,0,0,3,0,0,94.0,0.052408,0.454545,3.183161,0.0,0.190425,0.174002
4623,300,0,0,1,0,1,0,1,0,0,1,2,3,0,3,89.5,0.741878,5.840363,5.92069,44.794825,0.692586,0.671566
8815,948,5,2,4,2,1,2,1,0,0,3,0,8,0,3,79.5,0.578633,3.970505,4.251918,7.177745,0.169571,0.418327
7116,663,2,1,4,0,2,0,0,1,0,1,0,6,1,1,84.5,0.879546,6.745363,6.991014,46.374218,0.563516,0.694977
7546,794,1,2,6,0,4,1,2,6,2,4,0,13,8,4,52.0,0.183853,1.060164,2.9754,0.147326,0.132249,0.206201
9562,1105,1,0,9,2,7,2,3,0,1,2,0,21,1,2,53.0,0.780109,4.810709,4.76234,18.227328,0.192286,0.539195
10289,1469,3,2,11,2,6,1,4,1,3,6,1,22,4,7,37.5,0.618698,5.053941,4.049443,11.274797,0.554772,0.439095
4682,513,0,0,1,1,2,0,2,0,0,0,1,5,0,1,88.5,0.94996,10.679197,6.573033,41.373102,0.350264,0.794952
8708,544,2,0,4,0,3,0,0,0,0,1,1,7,0,2,83.0,0.824483,6.775379,6.769389,53.140567,0.843931,0.782995
9699,805,0,0,2,0,5,2,0,0,1,3,0,9,1,3,75.5,0.478246,3.814826,4.982241,35.268824,0.314861,0.478419
16500,1834,1,0,11,1,5,1,2,2,0,1,0,19,2,1,56.5,0.879605,5.272727,5.763752,57.484821,0.524529,0.630488
6071,921,1,0,10,2,8,0,2,0,2,6,0,20,2,6,47.0,0.992715,6.423983,6.261893,141.710735,0.579507,0.73421
4576,583,2,2,11,3,9,0,0,1,1,0,0,20,2,0,56.0,0.786417,10.270979,6.176,135.221535,0.90626,0.737527
6319,1383,2,3,9,1,4,0,1,1,0,4,1,14,1,5,62.5,0.12595,2.057288,3.577016,2.470831,0.457332,0.205463
6819,778,1,0,7,3,2,0,3,1,0,3,0,12,1,3,69.5,0.461641,3.812876,4.266649,20.21369,0.576669,0.51795
11285,1295,2,0,3,3,8,2,2,0,1,1,1,15,1,2,65.0,0.533227,4.43066,3.931203,16.181239,0.544189,0.551425
5183,597,1,0,6,0,1,1,2,2,0,4,0,10,2,4,70.0,0.519924,3.472892,4.335175,13.972757,0.403811,0.489732
3585,389,0,0,5,0,3,0,1,1,1,2,1,9,2,3,73.5,0.075948,1.11576,1.795678,0.272793,0.399734,0.203177
3705,371,1,0,1,0,3,0,0,1,0,3,0,4,1,3,85.5,0.723119,4.8583,3.916584,14.612687,0.335702,0.494498
16355,1886,4,2,13,3,5,0,4,2,0,4,0,22,2,4,46.0,0.510478,3.79089,4.283689,24.858068,0.54451,0.487667
13152,1519,2,0,4,1,5,0,0,1,4,6,0,9,5,6,63.0,0.633234,6.538929,4.099677,40.947854,0.441429,0.490816
4977,641,0,1,8,4,6,0,1,2,1,3,1,15,3,4,58.0,0.059997,1.808318,2.927622,1.504157,0.450943,0.292892
3962,463,0,0,5,0,5,1,1,0,3,3,0,12,3,3,65.5,0.587173,4.795558,4.370858,3.345426,0.636165,0.454525
9834,1076,3,0,6,0,6,1,0,4,0,1,3,13,4,4,60.0,0.523938,5.287777,4.289587,25.167803,0.372333,0.434662
5157,332,2,1,2,0,1,0,0,0,0,0,0,3,0,0,94.0,0.945941,5.429513,6.768989,131.911702,0.847291,0.703898
4846,820,2,0,6,0,3,0,1,1,1,7,1,10,2,8,64.0,0.749092,6.190673,4.731678,7.451775,0.40263,0.491255
9807,886,1,0,9,2,10,2,3,3,1,9,0,24,4,9,30.5,0.383737,5.608239,4.375905,42.578706,0.844512,0.419213
8254,927,1,1,7,2,4,0,4,1,0,3,1,15,1,4,62.0,0.255588,2.544221,3.80977,4.374648,0.401994,0.268543
3498,357,0,0,2,0,2,0,2,2,1,2,2,6,3,4,76.0,0.153259,1.429388,3.021681,0.113626,0.259474,0.257247
4057,471,0,4,5,1,2,1,0,1,1,6,0,8,2,6,71.0,0.539,4.683263,3.426118,8.805642,0.642435,0.416014
12591,1226,2,1,7,1,5,1,0,1,1,5,1,13,2,6,61.0,0.559023,4.924152,4.549814,27.736244,0.255052,0.474359
2431,300,1,0,4,0,3,0,0,0,0,1,0,7,0,1,84.5,0.126173,2.46812,4.464831,1.879289,0.287693,0.292716
7009,796,1,1,1,1,3,1,3,2,0,2,0,8,2,2,77.0,0.673352,4.565559,5.699938,24.853736,0.170633,0.501374
4500,424,0,0,2,1,2,0,0,1,0,2,1,4,1,3,85.5,0.900605,8.444444,5.970995,32.987411,0.513318,0.788285
6790,684,1,0,3,2,1,0,1,0,1,1,2,5,1,3,83.5,0.469881,6.038292,4.856008,15.551187,0.568514,0.537759
7442,607,0,2,6,1,11,2,0,1,0,3,1,19,1,4,54.0,0.643012,5.106154,5.0013,70.117895,0.967679,0.598388
15037,939,4,0,8,1,5,1,2,0,1,2,1,16,1,3,61.5,0.917443,5.453215,7.156109,415.090577,0.906162,0.753973
15000,1303,4,2,15,0,12,0,0,0,2,9,1,27,2,10,27.0,0.536853,3.933333,4.161891,19.363071,0.228414,0.405275
8478,854,0,0,6,1,0,1,0,0,0,0,0,7,0,0,86.0,0.731906,6.959188,5.7379,38.633839,0.613927,0.676232
6762,786,1,2,2,0,4,0,1,2,0,3,3,7,2,6,73.0,0.593518,4.140787,4.527327,3.861869,0.207486,0.446247
13000,1137,3,1,10,5,6,1,1,3,3,3,2,18,6,5,44.5,0.025729,1.692308,3.202386,5.262215,0.114595,0.217585
7812,725,2,3,11,0,5,0,1,0,0,4,1,17,0,5,58.5,0.567958,3.072197,3.878023,10.003432,0.125331,0.410433
6487,956,2,0,11,1,10,1,0,1,1,2,0,22,2,2,49.0,0.970114,6.320333,6.459605,83.013431,0.896374,0.693323
6281,1275,1,1,10,2,4,2,3,3,2,3,0,19,5,3,47.5,0.124559,1.592103,3.632814,0.03992,0.219267,0.229437
16500,1396,4,4,13,2,8,0,4,1,2,1,1,25,3,2,41.0,0.574013,4.060606,4.302055,27.046047,0.067819,0.490473
5073,479,1,1,5,1,2,0,3,1,2,1,1,10,3,2,71.0,0.342179,4.336684,3.899439,14.491163,0.906722,0.486521
8163,545,0,0,1,0,2,0,1,0,0,1,1,4,0,2,89.0,0.915236,6.247703,6.370357,55.34067,0.962489,0.729064
6398,902,0,3,10,2,11,1,1,3,2,4,1,23,5,5,36.5,0.025931,2.65708,2.546722,2.806508,0.66211,0.21832
6122,785,2,1,9,1,1,0,1,0,0,6,0,11,0,6,69.0,0.676401,7.023848,5.547516,26.439888,0.49795,0.614841
2980,300,1,1,5,0,4,1,1,1,0,1,0,11,1,1,74.5,0.017262,3.020134,3.183954,1.805909,0.574659,0.34282
3041,337,1,0,5,0,6,3,1,1,2,4,0,15,3,4,58.0,0.04286,1.973035,2.605358,1.133264,0.646293,0.208171
11618,1526,4,0,7,1,4,0,3,0,1,1,2,14,1,3,65.5,0.417998,4.045447,4.700608,11.6349,0.292603,0.462756
14980,1282,3,2,8,2,6,1,1,0,4,5,1,16,4,6,51.0,0.673323,4.47263,4.705843,33.044361,0.40053,0.503341
3608,449,3,1,8,3,3,0,3,0,0,2,1,14,0,3,67.5,0.914552,11.91796,6.358585,186.108078,0.939549,0.819686
17412,1088,0,0,9,3,7,1,0,1,2,5,0,17,3,5,52.5,0.918489,8.212727,6.143547,106.293004,0.713936,0.728492
14429,955,1,1,8,0,0,0,3,0,0,3,3,11,0,6,69.0,0.977265,9.425463,5.844393,496.735181,0.912485,0.848384
2800,514,1,1,2,1,5,0,0,1,3,4,0,7,4,4,72.0,0.679845,7.142857,5.097388,36.349814,0.55823,0.655234
